-1.5708,-4.87609e-20,-1.57,
-1.5708,-4.87609e-20,-1.57,
-1.5713,4.14781e-05,-1.57052,
-1.59943,-0.00672938,-1.56533,
-1.63345,-0.0134237,-1.56392,
-1.66834,-0.0200563,-1.56253,
-1.70408,-0.0266163,-1.56113,
-1.73887,-0.0326848,-1.56012,
-1.77362,-0.0386205,-1.55876,
-1.8079,-0.0445931,-1.55602,
-1.84074,-0.0495528,-1.55559,
-1.87314,-0.0548591,-1.5527,
-1.88964,-0.0555415,-1.55904,
-1.89898,-0.0552125,-1.5655,
-1.90296,-0.054678,-1.56983,
-1.91231,-0.0554182,-1.57219,
-1.91629,-0.0553387,-1.57474,
-1.92174,-0.0555719,-1.57691,
-1.92767,-0.0560611,-1.57836,
-1.93407,-0.0572496,-1.57731,
-1.94534,-0.0587062,-1.5779,
-1.95418,-0.0597966,-1.57852,
-1.93037,-0.0582988,-1.57154,
-1.90266,-0.0575727,-1.55967,
-1.87005,-0.0565468,-1.54679,
-1.83738,-0.0563144,-1.53121,
-1.80306,-0.0563133,-1.51452,
-1.76933,-0.0562921,-1.49882,
-1.73506,-0.0565402,-1.48243,
-1.70136,-0.0570801,-1.46579,
-1.66713,-0.0575916,-1.44973,
-1.63236,-0.0587154,-1.43175,
-1.62384,-0.0597094,-1.4245,
-1.62345,-0.0605152,-1.42106,
-1.62292,-0.0602995,-1.42175,
-1.62243,-0.060375,-1.42126,
-1.62194,-0.0604506,-1.42077,
-1.62298,-0.0607356,-1.41999,
-1.62243,-0.0603748,-1.42126,
-1.62194,-0.0604504,-1.42077,
-1.62298,-0.0607354,-1.41998,
-1.62243,-0.0603747,-1.42126,
-1.65149,-0.0644839,-1.41472,
-1.68995,-0.0683556,-1.41147,
-1.73124,-0.0728559,-1.40498,
-1.77223,-0.0762679,-1.40157,
-1.81137,-0.0793411,-1.39776,
-1.84923,-0.0825067,-1.39177,
-1.88607,-0.0851713,-1.38636,
-1.92747,-0.0883157,-1.37776,
-1.5708,-4.87609e-20,-1.57,
-1.74234,-0.0804163,-1.34216,
-1.70039,-0.0579822,-1.42601,
-1.71751,-0.0561367,-1.44007,
-1.74802,-0.0589708,-1.4397,
-1.78033,-0.0618377,-1.43926,
-1.81398,-0.0647827,-1.43825,
-1.84892,-0.0676484,-1.43723,
-1.882,-0.0702601,-1.4359,
-1.91041,-0.0721605,-1.43561,
-1.9397,-0.074086,-1.43493,
-1.97628,-0.0767687,-1.43199,
-1.98024,-0.0767995,-1.43273,
-1.97777,-0.0770728,-1.43099,
-1.97329,-0.077268,-1.42917,
-1.96879,-0.077328,-1.42794,
-1.96285,-0.0780556,-1.42349,
-1.99155,-0.0671487,-1.47895,
-2.0053,-0.064502,-1.49488,
-1.96141,-0.0744568,-1.43967,
-1.94886,-0.0765344,-1.42768,
-1.9408,-0.0766177,-1.42552,
-1.91712,-0.0776168,-1.41602,
-1.93637,-0.073395,-1.43925,
-1.92205,-0.0724086,-1.43974,
-1.89508,-0.0731347,-1.42959,
-1.86813,-0.0749824,-1.415,
-1.83684,-0.0771211,-1.39873,
-1.80445,-0.0791782,-1.38322,
-1.77266,-0.0818962,-1.36564,
-1.74032,-0.0846133,-1.34873,
-1.70856,-0.0875581,-1.33166,
-1.69853,-0.0885424,-1.32614,
-1.69666,-0.0891958,-1.32304,
-1.69566,-0.089254,-1.32267,
-1.69618,-0.0892917,-1.32256,
-1.69618,-0.0892917,-1.32256,
-1.69618,-0.0892917,-1.32256,
-1.69618,-0.0892917,-1.32256,
-1.69618,-0.0892917,-1.32256,
-1.69618,-0.0892917,-1.32256,
-1.69618,-0.0892917,-1.32256,
-1.71843,-0.0915007,-1.31478,
-1.7478,-0.0937378,-1.3064,
-1.77937,-0.0954902,-1.29906,
-1.80638,-0.0962056,-1.29553,
-1.83438,-0.0970514,-1.29054,
-1.86769,-0.0983453,-1.28184,
-1.89727,-0.0983662,-1.27847,
-1.84968,-0.0945429,-1.29994,
-1.5708,-4.87609e-20,-1.57,
-1.74234,-0.0804163,-1.34216,
-1.70039,-0.0579822,-1.42601,
-1.71751,-0.0561367,-1.44007,
-1.74802,-0.0589708,-1.4397,
-1.78033,-0.0618377,-1.43926,
-1.81398,-0.0647827,-1.43825,
