-1.28849e+10
-2.36223e+10
-3.00648e+10
-4.72446e+10
-4.08022e+10
-8.16044e+10
-1.15964e+11
-4.50972e+10
-1.65356e+11
-9.66368e+10
-1.18112e+11
-1.18112e+11
-1.43881e+11
-1.93274e+11
-1.76094e+11
-2.08306e+11
-1.88979e+11
-2.34076e+11
-3.0709e+11
-2.51256e+11
