-1.50324e+10
-1.50324e+10
-2.36223e+10
-3.86547e+10
-1.28849e+11
-4.08022e+10
-1.28849e+11
-1.05227e+11
-5.58346e+10
-1.78241e+11
-1.09522e+11
-1.58914e+11
-1.82536e+11
-1.86831e+11
-1.48176e+11
-1.13817e+11
-1.52471e+11
-1.22407e+11
-1.67504e+11
-1.56766e+11
