Vector3D(0.319048, 3.36778e-18, 0.878589),Vector3D(0.319048, 3.36778e-18, 0.878589),Vector3D(0.319146, -0.000242737, 0.878398),
Vector3D(0.319048, 3.36778e-18, 0.878589),Vector3D(0.319048, 3.36778e-18, 0.878589),Vector3D(0.319146, -0.000242737, 0.878398),
Vector3D(0.319048, 3.36778e-18, 0.878589),Vector3D(0.319048, 3.36778e-18, 0.878589),Vector3D(0.319146, -0.000242737, 0.878398),
Vector3D(0.319048, 3.36778e-18, 0.878589),Vector3D(0.319048, 3.36778e-18, 0.878589),Vector3D(0.319146, -0.000242737, 0.878398),
Vector3D(0.319048, 3.36778e-18, 0.878589),Vector3D(0.319048, 3.36778e-18, 0.878589),Vector3D(0.319146, -0.000242737, 0.878398),
Vector3D(0.319048, 3.36778e-18, 0.878589),Vector3D(0.319048, 3.36778e-18, 0.878589),Vector3D(0.319146, -0.000242737, 0.878398),
Vector3D(0.319048, 3.36778e-18, 0.878589),Vector3D(0.319048, 3.36778e-18, 0.878589),Vector3D(0.319146, -0.000242737, 0.878398),
Vector3D(0.319048, 3.36778e-18, 0.878589),Vector3D(0.319048, 3.36778e-18, 0.878589),Vector3D(0.319146, -0.000242737, 0.878398),
Vector3D(0.319048, 3.36778e-18, 0.878589),Vector3D(0.319048, 3.36778e-18, 0.878589),Vector3D(0.319146, -0.000242737, 0.878398),
Vector3D(0.319048, 3.36778e-18, 0.878589),Vector3D(0.319048, 3.36778e-18, 0.878589),Vector3D(0.319146, -0.000242737, 0.878398),
Vector3D(0.319048, 3.36778e-18, 0.878589),Vector3D(0.319048, 3.36778e-18, 0.878589),Vector3D(0.319146, -0.000242737, 0.878398),
Vector3D(0.319048, 3.36778e-18, 0.878589),Vector3D(0.319048, 3.36778e-18, 0.878589),Vector3D(0.319146, -0.000242737, 0.878398),
Vector3D(0.319048, 3.36778e-18, 0.878589),Vector3D(0.319048, 3.36778e-18, 0.878589),Vector3D(0.319146, -0.000242737, 0.878398),
Vector3D(0.319048, 3.36778e-18, 0.878589),Vector3D(0.319048, 3.36778e-18, 0.878589),Vector3D(0.319146, -0.000242737, 0.878398),
Vector3D(0.319048, 3.36778e-18, 0.878589),Vector3D(0.319048, 3.36778e-18, 0.878589),Vector3D(0.319146, -0.000242737, 0.878398),
Vector3D(0.319048, 3.36778e-18, 0.878589),Vector3D(0.319048, 3.36778e-18, 0.878589),Vector3D(0.319146, -0.000242737, 0.878398),
Vector3D(0.319048, 3.36778e-18, 0.878589),Vector3D(0.319048, 3.36778e-18, 0.878589),Vector3D(0.319146, -0.000242737, 0.878398),
Vector3D(0.319048, 3.36778e-18, 0.878589),Vector3D(0.319048, 3.36778e-18, 0.878589),Vector3D(0.319146, -0.000242737, 0.878398),
Vector3D(0.319048, 3.36778e-18, 0.878589),Vector3D(0.319048, 3.36778e-18, 0.878589),Vector3D(0.319146, -0.000242737, 0.878398),
Vector3D(0.319048, 3.36778e-18, 0.878589),Vector3D(0.319048, 3.36778e-18, 0.878589),Vector3D(0.319146, -0.000242737, 0.878398),
Vector3D(0.319048, 3.36778e-18, 0.878589),Vector3D(0.319048, 3.36778e-18, 0.878589),Vector3D(0.319146, -0.000242737, 0.878398),
