-1.50324e+10
-1.07374e+10
-3.43597e+10
-2.57698e+10
-1.07374e+10
-5.15396e+10
-8.58983e+10
-1.20259e+11
-1.30997e+11
-2.04011e+11
-1.33144e+11
-8.58993e+10
-7.73094e+10
-5.15396e+10
-1.11669e+11
-2.57698e+10
-6.87195e+10
-1.50324e+11
-4.55267e+11
-1.9542e+11
-2.83338e+11
