0
-1.88979e+11
-5.04659e+11
-4.61709e+11
-1.52901e+12
-8.7832e+11
-1.35721e+12
-2.63711e+12
-2.69294e+12
-1.33573e+12
-1.4066e+12
-2.36653e+12
-4.61924e+12
0
-1.39586e+11
-1.76094e+11
-3.09238e+11
-1.48606e+12
-1.87905e+12
-2.28063e+12
-1.04797e+12
-1.59129e+12
