-2.57698e+10
-4.50972e+10
-1.71799e+10
-5.15396e+10
-6.6572e+10
-2.08306e+11
-2.8132e+11
-1.48176e+11
-7.49472e+11
-1.22621e+12
-5.69083e+11
-5.88411e+11
-3.11384e+11
-1.58914e+11
-3.56482e+11
-2.59846e+11
-1.325e+12
-1.29493e+12
-1.97354e+12
-2.31928e+11
-1.58914e+11
