-1.5708,-4.87609e-20,-1.57,
-1.5708,-4.87609e-20,-1.57,
-1.5708,4.55164e-08,-1.57,
-1.57076,-5.44462e-05,-1.57214,
-1.57081,-0.000303801,-1.57425,
-1.57088,-0.000329864,-1.57625,
-1.57102,-0.000360436,-1.57815,
-1.57126,-0.000402562,-1.57993,
-1.57159,-0.00044963,-1.5816,
-1.57203,-0.000496944,-1.58318,
-1.57253,-0.000539811,-1.58469,
-1.57308,-0.000573718,-1.58617,
-1.57221,-0.0899515,-1.58537,
-1.5713,-0.190233,-1.58437,
-1.57056,-0.290226,-1.58345,
-1.56996,-0.390188,-1.58262,
-1.56946,-0.490151,-1.58189,
-1.569,-0.590111,-1.58128,
-1.56857,-0.690071,-1.5808,
-1.56812,-0.79003,-1.58048,
-1.56762,-0.88999,-1.58032,
-1.56702,-0.98995,-1.58039,
-1.55989,-0.999307,-1.58799,
-1.55112,-0.998862,-1.59712,
-1.53889,-0.998415,-1.61039,
-1.51912,-0.997455,-1.63306,
-1.47934,-0.994557,-1.68061,
-1.36539,-0.980251,-1.81846,
-0.745235,-0.852014,-2.46634,
-1.0736,-0.999549,-2.51684,
0.183013,-0.548029,1.46253,
-2.12573,-1.25794,-0.806493,
-1.82293,-0.919129,-1.11522,
-2.06239,-0.903893,-0.851493,
2.06211,0.609024,1.7316,
1.4854,-0.5959,0.923645,
-2.95527,-0.725248,-0.325028,
-1.15424,-0.521397,-2.44013,
-2.59178,0.423405,-2.14971,
0.88309,0.581089,1.78035,
0.938619,0.882536,-0.0639813,
1.39852,0.283026,1.03194,
2.31294,0.373983,0.219542,
2.55581,-0.670895,-2.33811,
1.69675,0.318886,-0.705267,
2.69288,0.616544,-3.08302,
-1.18217,0.00617051,1.5822,
0.0750162,1.03811,-0.351575,
2.95893,0.246554,0.673582,
-1.27322,0.395569,1.50363,
-1.5708,-4.87609e-20,-1.57,
-1.5708,-4.87609e-20,-1.57,
-1.5708,4.55164e-08,-1.57,
-1.57076,-5.44462e-05,-1.57214,
-1.57081,-0.000303801,-1.57425,
-1.57088,-0.000329864,-1.57625,
-1.57102,-0.000360436,-1.57815,
-1.57126,-0.000402562,-1.57993,
-1.57159,-0.00044963,-1.5816,
-1.57203,-0.000496944,-1.58318,
-1.57253,-0.000539811,-1.58469,
-1.57308,-0.000573718,-1.58617,
-1.57221,-0.0899515,-1.58537,
-1.5713,-0.190233,-1.58437,
-1.57056,-0.290226,-1.58345,
-1.56996,-0.390188,-1.58262,
-1.56946,-0.490151,-1.58189,
-1.569,-0.590111,-1.58128,
-1.56857,-0.690071,-1.5808,
-1.56812,-0.79003,-1.58048,
-1.56762,-0.88999,-1.58032,
-1.56702,-0.98995,-1.58039,
-1.55989,-0.999307,-1.58799,
-1.55112,-0.998862,-1.59712,
-1.53889,-0.998415,-1.61039,
-1.51912,-0.997455,-1.63306,
-1.47934,-0.994557,-1.68061,
-1.36539,-0.980251,-1.81846,
-0.745235,-0.852014,-2.46634,
-1.0736,-0.999549,-2.51684,
0.664388,-0.980575,1.30404,
1.3192,0.033914,-2.07209,
1.76588,0.342104,-2.86238,
1.28482,0.498712,-0.515417,
-1.0824,-0.150855,1.1469,
-0.314559,-0.473804,-1.80062,
0.826813,0.429583,0.241837,
2.65142,-0.32462,-2.82362,
-0.516416,0.046812,0.951362,
-0.758528,1.1934,0.586558,
2.85902,0.525037,0.33757,
-1.78404,-0.0702356,0.346926,
-2.63483,-0.207825,2.81834,
0.356082,0.753276,-1.63848,
0.743423,-0.532205,2.76266,
-2.71539,0.777878,0.115839,
-0.421895,1.14712,-2.12109,
0.793075,-1.26344,0.781805,
2.88684,0.458286,-1.74835,
2.55883,-1.08618,1.87989,
-1.5708,-4.87609e-20,-1.57,
-1.5708,-4.87609e-20,-1.57,
-1.5708,4.55164e-08,-1.57,
-1.57076,-5.44462e-05,-1.57214,
-1.57081,-0.000303801,-1.57425,
-1.57088,-0.000329864,-1.57625,
-1.57102,-0.000360436,-1.57815,
-1.57126,-0.000402562,-1.57993,
-1.57159,-0.00044963,-1.5816,
-1.57203,-0.000496944,-1.58318,
-1.57253,-0.000539811,-1.58469,
-1.57308,-0.000573718,-1.58617,
-1.57221,-0.0899515,-1.58537,
-1.5713,-0.190233,-1.58437,
