-1.5708,-4.87609e-20,-1.57,
-1.5708,-4.87609e-20,-1.57,
-1.55023,0.0051087,-1.57408,
-1.55472,0.00308712,-1.56986,
-1.56515,0.000791234,-1.56889,
-1.57656,-0.00156452,-1.56832,
-1.58697,-0.00352239,-1.56845,
-1.59788,-0.00574117,-1.56787,
-1.60829,-0.00752538,-1.56852,
-1.61919,-0.0097257,-1.56787,
-1.63056,-0.0118713,-1.56769,
-1.64047,-0.0135162,-1.56832,
-1.65136,-0.0155335,-1.56815,
-1.66273,-0.0179545,-1.56668,
-1.6736,-0.0199406,-1.56644,
-1.68448,-0.0219151,-1.56616,
-1.69486,-0.0236177,-1.56653,
-1.70523,-0.0254643,-1.56628,
-1.71561,-0.0273,-1.566,
-1.72647,-0.029232,-1.56558,
-1.73781,-0.0311084,-1.56562,
-1.74866,-0.0331656,-1.56454,
-1.7595,-0.0350559,-1.56402,
-1.76937,-0.0367222,-1.56368,
-1.77924,-0.0382291,-1.5639,
-1.79008,-0.0402329,-1.5627,
-1.80091,-0.0420696,-1.56204,
-1.81077,-0.0435388,-1.56217,
-1.82013,-0.0447504,-1.56298,
-1.83096,-0.0470003,-1.56047,
-1.84129,-0.0486804,-1.55981,
-1.85114,-0.0502466,-1.55924,
-1.86098,-0.0516537,-1.55923,
-1.87179,-0.0533948,-1.55837,
-1.88163,-0.0549238,-1.55772,
-1.89,-0.0560016,-1.558,
-1.89052,-0.0553548,-1.56084,
-1.89498,-0.0555055,-1.5627,
-1.89648,-0.0552081,-1.5647,
-1.89549,-0.0547065,-1.56614,
-1.89897,-0.0548155,-1.56765,
-1.90097,-0.0546224,-1.56953,
-1.90296,-0.0547297,-1.57022,
-1.90198,-0.0543748,-1.57107,
-1.90791,-0.0548527,-1.57254,
-1.90542,-0.0541872,-1.57375,
-1.90541,-0.0544886,-1.57256,
-1.91086,-0.054868,-1.57415,
-1.91037,-0.0546142,-1.57487,
-1.91484,-0.0546442,-1.5773,
-1.91733,-0.0547118,-1.57846,
-1.92029,-0.0553339,-1.57771,
-1.91979,-0.0553812,-1.57724,
-1.92573,-0.055575,-1.57987,
-1.92372,-0.055461,-1.57918,
-1.92917,-0.0557042,-1.58134,
-1.92665,-0.0557887,-1.57958,
-1.93208,-0.0564782,-1.57996,
-1.93059,-0.0563175,-1.57975,
-1.93256,-0.0568822,-1.57865,
-1.93849,-0.0572226,-1.58067,
-1.94245,-0.0576005,-1.58142,
-1.94345,-0.057808,-1.58117,
-1.94043,-0.0576397,-1.58014,
-1.94635,-0.0585755,-1.57978,
-1.94981,-0.0591446,-1.57948,
-1.9468,-0.0589809,-1.57846,
-1.9532,-0.0598599,-1.57855,
-1.95168,-0.0601572,-1.57655,
-1.9492,-0.0596469,-1.5772,
-1.94109,-0.0593795,-1.57384,
-1.92679,-0.0586705,-1.56892,
-1.91714,-0.0584301,-1.56468,
-1.91158,-0.0585433,-1.56126,
-1.90297,-0.0582234,-1.55797,
-1.89229,-0.057979,-1.55333,
-1.88107,-0.0581157,-1.54696,
-1.87247,-0.0576907,-1.54422,
-1.8623,-0.057748,-1.5388,
-1.85162,-0.0577326,-1.53348,
-1.84096,-0.0571301,-1.53056,
-1.8308,-0.0570842,-1.52569,
-1.82218,-0.0574812,-1.51986,
-1.81254,-0.0574168,-1.51546,
-1.80032,-0.0569215,-1.5116,
-1.79069,-0.0570345,-1.50655,
-1.78158,-0.0575543,-1.50017,
-1.77142,-0.0573242,-1.49642,
-1.7618,-0.0576431,-1.49073,
-1.75166,-0.0577493,-1.48575,
-1.74203,-0.0578069,-1.48124,
-1.73084,-0.0574841,-1.47764,
-1.72071,-0.0577874,-1.472,
-1.71111,-0.0583423,-1.46564,
-1.70046,-0.0584647,-1.46069,
-1.69031,-0.0583848,-1.45682,
-1.68019,-0.0587675,-1.45113,
-1.66901,-0.058871,-1.44623,
-1.65837,-0.0590693,-1.44121,
-1.64824,-0.0593612,-1.43609,
-1.63761,-0.0597499,-1.43045,
-1.62855,-0.0603759,-1.42451,
-1.62354,-0.0605476,-1.42195,
-1.62203,-0.0604825,-1.42166,
-1.62156,-0.0607032,-1.42059,
-1.62154,-0.0605581,-1.42117,
-1.62152,-0.060413,-1.42176,
-1.62309,-0.0609126,-1.42029,
