0.319048,3.36778e-18,0.878589,
0.319048,3.36778e-18,0.878589,
0.320818,0.0119058,0.876913,
0.320388,0.0128706,0.877692,
0.319914,0.011541,0.878342,
0.319992,0.0101605,0.87809,
0.319716,0.00835851,0.878358,
0.319605,0.00676789,0.878368,
0.319171,0.00498423,0.878865,
0.319321,0.00336458,0.878428,
0.319227,0.0019998,0.878408,
0.319085,0.000412063,0.878424,
0.318853,-0.00162035,0.878512,
0.318737,-0.00298318,0.878497,
0.318434,-0.00454989,0.878743,
0.318354,-0.00637485,0.878576,
0.318127,-0.0081799,0.878636,
0.317846,-0.00951951,0.878852,
0.317601,-0.0113219,0.878915,
0.317534,-0.0129227,0.878719,
0.317183,-0.0144796,0.878975,
0.316963,-0.0160571,0.879007,
0.316598,-0.0176104,0.879265,
0.316362,-0.0191853,0.8793,
0.316065,-0.020979,0.879374,
0.315757,-0.0227709,0.87945,
0.315554,-0.024122,0.879452,
0.315092,-0.025885,0.879756,
0.314895,-0.027698,0.879613,
0.314672,-0.0290456,0.879618,
0.314458,-0.0308565,0.879478,
0.313885,-0.0323639,0.879975,
0.313707,-0.0334895,0.879945,
0.313468,-0.0352967,0.87981,
0.313082,-0.0370731,0.879901,
0.312551,-0.0388171,0.880218,
0.312419,-0.0401866,0.880008,
0.312076,-0.0417408,0.880064,
0.311656,-0.0435091,0.880162,
0.311226,-0.0452751,0.880261,
0.310931,-0.0466082,0.88028,
0.310558,-0.0481553,0.880342,
0.310028,-0.050129,0.880488,
0.309578,-0.0514226,0.880735,
0.309393,-0.0527848,0.880535,
0.308836,-0.0547508,0.880686,
0.308558,-0.0563242,0.880531,
0.308059,-0.0580721,0.880643,
0.307497,-0.0595675,0.880939,
0.307172,-0.0604226,0.881109,
0.306702,-0.062413,0.881045,
0.306304,-0.0641898,0.88094,
0.305798,-0.0654637,0.881198,
0.30525,-0.0671967,0.88132,
0.304732,-0.0684658,0.88158,
0.304345,-0.0704841,0.881302,
0.303859,-0.0719996,0.881385,
0.303365,-0.0735128,0.881468,
0.30264,-0.0751891,0.881822,
0.302172,-0.076948,0.88173,
0.301748,-0.0782458,0.881774,
0.301225,-0.0797491,0.881863,
0.300562,-0.0812051,0.882178,
0.300157,-0.0827486,0.882046,
0.299903,-0.0836254,0.882003,
0.299027,-0.0854843,0.882412,
0.29847,-0.0869754,0.882508,
0.298036,-0.0885111,0.882381,
0.297333,-0.0899492,0.882703,
0.296624,-0.091384,0.883026,
0.296374,-0.0925061,0.88281,
0.295473,-0.0945917,0.883052,
0.294741,-0.0960164,0.883379,
0.294134,-0.097488,0.883483,
0.293519,-0.0989569,0.883589,
0.293157,-0.100526,0.883251,
0.292637,-0.101789,0.883312,
0.291744,-0.103145,0.883867,
0.29125,-0.104907,0.883581,
0.290841,-0.106216,0.883422,
0.289912,-0.107308,0.884157,
0.289138,-0.108955,0.884319,
0.288569,-0.109951,0.88456,
0.28801,-0.111197,0.884628,
0.287471,-0.112945,0.884349,
0.286411,-0.114467,0.884962,
0.285962,-0.115762,0.884811,
0.285024,-0.117582,0.88503,
0.284554,-0.11862,0.885054,
0.283967,-0.120103,0.884955,
0.28312,-0.121467,0.885302,
0.282388,-0.122633,0.885599,
0.281655,-0.124048,0.885726,
0.280915,-0.125461,0.885853,
0.280419,-0.126738,0.88571,
0.279918,-0.128014,0.885567,
0.278908,-0.129547,0.88597,
0.278143,-0.130946,0.886102,
