-2.10453e+11
-7.0867e+10
-8.31076e+11
-1.2391e+12
-3.24267e+11
-1.3529e+11
-6.70015e+11
-1.30996e+11
-6.29212e+11
-2.2119e+11
-1.01576e+12
-3.65072e+10
-1.97568e+11
-1.20044e+12
-1.30997e+12
-1.39586e+11
-1.80389e+12
-3.28565e+11
-4.08022e+11
-8.86909e+11
-1.83395e+12
-8.096e+11
-2.19043e+11
-1.01146e+12
-1.11454e+12
-3.15035e+12
-1.39157e+12
-6.18475e+11
-1.55907e+12
-3.95566e+12
-4.13605e+12
-3.0666e+12
-1.791e+12
-2.05514e+12
-2.2162e+12
-8.30432e+12
-4.50972e+10
-5.15255e+10
-1.96495e+12
-2.62852e+12
-1.3658e+12
-4.03297e+12
-6.0559e+11
